year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage,cost
2024,6,2,5,300.0,8247.0,-7947.0,7947.0,96.3623135685704,15894.0
2024,6,2,8,300.0,9566.07,-9266.07,9266.07,96.86391590276884,18532.14
2024,6,2,11,300.0,10953.33,-10653.33,10653.33,97.26110689625894,21306.66
2024,6,2,14,300.0,12021.82,-11721.82,11721.82,97.50453758249584,23443.64
2024,6,2,17,300.0,12198.09,-11898.09,11898.09,97.54059856912023,23796.18
2024,6,2,20,300.0,10882.58,-10582.58,10582.58,97.24330076140032,21165.16
2024,6,2,23,300.0,9787.37,-9487.37,9487.37,96.93482518797184,18974.74
2024,6,3,2,300.0,8530.5,-8230.5,8230.5,96.4832073149288,16461.0
2024,6,3,5,300.0,8259.55,-7959.549999999999,7959.549999999999,96.367840863001,15919.099999999999
2024,6,3,8,300.0,9517.15,-9217.15,9217.15,96.847795821228,18434.3
2024,6,3,11,300.0,11332.26,-11032.26,11032.26,97.3526904606848,22064.52
2024,6,3,14,300.0,12551.32,-12251.32,12251.32,97.60981315112672,24502.64
2024,6,3,17,300.0,12732.52,-12432.52,12432.52,97.6438285586828,24865.04
2024,6,3,20,300.0,11542.79,-11242.79,11242.79,97.40097498091882,22485.58
2024,6,3,23,300.0,10330.11,-10030.11,10030.11,97.09586829181876,20060.22
2024,6,4,2,8673.0,8846.88,-173.8799999999992,173.8799999999992,1.9654386631219047,347.7599999999984
2024,6,4,5,8165.0,8614.22,-449.21999999999935,449.21999999999935,5.214865652374788,898.4399999999987
2024,6,4,8,9908.0,10469.93,-561.9300000000003,561.9300000000003,5.367084593688785,1123.8600000000006
2024,6,4,11,12001.0,12151.92,-150.92000000000007,150.92000000000007,1.2419436599319291,301.84000000000015
2024,6,4,14,13355.0,13300.95,54.04999999999927,54.04999999999927,0.4063619515899185,54.04999999999927
2024,6,4,17,13205.0,13327.23,-122.22999999999956,122.22999999999956,0.9171448230427444,244.45999999999913
2024,6,4,20,11963.0,11904.29,58.70999999999913,58.70999999999913,0.4931835497959065,58.70999999999913
2024,6,4,23,10616.0,10610.06,5.940000000000509,5.940000000000509,0.0559846032915978,5.940000000000509
2024,6,5,2,9099.0,9496.4,-397.3999999999997,397.3999999999997,4.1847436923465695,794.7999999999994
2024,6,5,5,8400.0,8691.27,-291.27000000000044,291.27000000000044,3.351293884553125,582.5400000000009
2024,6,5,8,9431.0,9800.63,-369.6299999999992,369.6299999999992,3.77149224080492,739.2599999999984
2024,6,5,11,11423.0,11499.73,-76.72999999999956,76.72999999999956,0.6672330567761118,153.45999999999913
2024,6,5,14,12488.0,12515.45,-27.450000000000728,27.450000000000728,0.2193289094679034,54.900000000001455
2024,6,5,17,12699.0,12539.05,159.95000000000073,159.95000000000073,1.2756149788062154,159.95000000000073
2024,6,5,20,11579.0,11393.54,185.45999999999916,185.45999999999916,1.6277645051494014,185.45999999999916
2024,6,5,23,10357.0,10286.54,70.45999999999913,70.45999999999913,0.6849727896843751,70.45999999999913
2024,6,6,2,8840.0,8871.54,-31.540000000000877,31.540000000000877,0.3555188839818213,63.08000000000175
2024,6,6,5,8165.0,8579.8,-414.7999999999993,414.7999999999993,4.834611529406272,829.5999999999985
2024,6,6,8,8687.0,8964.77,-277.77000000000044,277.77000000000044,3.098462091051978,555.5400000000009
2024,6,6,11,10553.0,10422.24,130.76000000000022,130.76000000000022,1.254624725586824,130.76000000000022
2024,6,6,14,11762.0,10984.86,777.1399999999994,777.1399999999994,7.074646376922413,777.1399999999994
2024,6,6,17,12220.0,11510.29,709.7099999999991,709.7099999999991,6.1658741873575655,709.7099999999991
2024,6,6,20,11555.0,10854.94,700.0599999999995,700.0599999999995,6.449229567367479,700.0599999999995
2024,6,6,23,10823.0,10370.96,452.0400000000009,452.0400000000009,4.358709319098723,452.0400000000009
2024,6,0,2,8847.0,8616.85,230.14999999999964,230.14999999999964,2.6709296320581144,230.14999999999964
2024,6,0,5,8280.0,8269.97,10.030000000000657,10.030000000000657,0.1212821811929264,10.030000000000657
2024,6,0,8,10124.0,10395.35,-271.3500000000004,271.3500000000004,2.610301721442764,542.7000000000008
2024,6,0,11,12222.0,12429.39,-207.38999999999945,207.38999999999945,1.6685452785695791,414.7799999999989
2024,6,0,14,13615.0,13425.34,189.65999999999983,189.65999999999983,1.412701652248657,189.65999999999983
2024,6,0,17,13454.0,13278.21,175.79000000000087,175.79000000000087,1.3238983266569884,175.79000000000087
2024,6,0,20,12114.0,11889.35,224.64999999999964,224.64999999999964,1.8895061546678296,224.64999999999964
2024,6,0,23,10901.0,10708.71,192.29000000000087,192.29000000000087,1.7956411183046406,192.29000000000087
2024,6,1,2,8963.0,9508.35,-545.3500000000004,545.3500000000004,5.735485126231158,1090.7000000000007
2024,6,1,5,8341.0,8852.63,-511.6299999999992,511.6299999999992,5.779412445792937,1023.2599999999984
2024,6,1,8,10663.0,10732.51,-69.51000000000022,69.51000000000022,0.6476583762791762,139.02000000000044
2024,6,1,11,12706.0,12327.79,378.2099999999991,378.2099999999991,3.06794648513642,378.2099999999991
2024,6,1,14,13790.0,13332.0,458.0,458.0,3.435343534353436,458.0
2024,6,1,17,13675.0,13242.17,432.8299999999999,432.8299999999999,3.2685730510935893,432.8299999999999
2024,6,1,20,12269.0,11904.02,364.9799999999996,364.9799999999996,3.066023074558003,364.9799999999996
2024,6,1,23,10971.0,10696.7,274.2999999999993,274.2999999999993,2.564342273785366,274.2999999999993
2024,6,2,2,9328.0,9216.4,111.60000000000036,111.60000000000036,1.2108849442298553,111.60000000000036
2024,6,2,5,8690.0,8480.72,209.28000000000063,209.28000000000063,2.4677150053297443,209.28000000000063
2024,6,2,8,10773.0,10368.18,404.8199999999997,404.8199999999997,3.9044461033662574,404.8199999999997
2024,6,2,11,12406.0,12200.32,205.6800000000003,205.6800000000003,1.6858574201332448,205.6800000000003
2024,6,2,14,13620.0,13384.51,235.48999999999975,235.48999999999975,1.7594218988965584,235.48999999999975
2024,6,2,17,13570.0,13179.95,390.0499999999993,390.0499999999993,2.959419421166236,390.0499999999993
2024,6,2,20,12220.0,11703.97,516.0300000000007,516.0300000000007,4.409016769523509,516.0300000000007
2024,6,2,23,10905.0,10525.22,379.7800000000007,379.7800000000007,3.608285622533312,379.7800000000007
2024,6,3,2,9127.0,9101.51,25.48999999999978,25.48999999999978,0.2800634180482115,25.48999999999978
2024,6,3,5,8390.0,8656.51,-266.5100000000002,266.5100000000002,3.0787234116289386,533.0200000000004
2024,6,3,8,10415.0,10296.82,118.18000000000028,118.18000000000028,1.1477329894083832,118.18000000000028
2024,6,3,11,12212.0,11999.13,212.8700000000008,212.8700000000008,1.7740452849498325,212.8700000000008
2024,6,3,14,13571.0,13270.16,300.84000000000015,300.84000000000015,2.2670412414017624,300.84000000000015
2024,6,3,17,13503.0,13252.2,250.79999999999927,250.79999999999927,1.8925159596142476,250.79999999999927
2024,6,3,20,12160.0,11941.96,218.04000000000087,218.04000000000087,1.8258309356253155,218.04000000000087
2024,6,3,23,10884.0,10760.37,123.6299999999992,123.6299999999992,1.148938187069768,123.6299999999992
2024,6,4,2,9088.0,9406.1,-318.1000000000004,318.1000000000004,3.38184794973475,636.2000000000008
2024,6,4,5,8514.0,8965.5,-451.5,451.5,5.035971223021583,903.0
2024,6,4,8,10393.0,10714.01,-321.0100000000002,321.0100000000002,2.996170434785857,642.0200000000004
2024,6,4,11,12461.0,12444.28,16.719999999999345,16.719999999999345,0.1343589183142724,16.719999999999345
2024,6,4,14,14010.0,14062.71,-52.70999999999913,52.70999999999913,0.3748210693386917,105.41999999999825
2024,6,4,17,13915.0,14145.8,-230.79999999999927,230.79999999999927,1.6315796914985317,461.59999999999854
2024,6,4,20,12475.0,12538.3,-63.29999999999927,63.29999999999927,0.5048531300096446,126.59999999999854
2024,6,4,23,11142.0,11059.84,82.15999999999985,82.15999999999985,0.7428678895897215,82.15999999999985
2024,6,5,2,9547.0,9754.41,-207.40999999999983,207.40999999999983,2.126320300253935,414.81999999999965
2024,6,5,5,8762.0,9371.98,-609.9799999999996,609.9799999999996,6.508549954225249,1219.9599999999991
2024,6,5,11,12206.0,9371.98,2834.0200000000004,2834.0200000000004,30.23928774922696,2834.0200000000004
2024,6,5,14,13350.0,9371.98,3978.02,3978.02,42.44588656825986,3978.02
2024,6,5,17,13220.0,9371.98,3848.02,3848.02,41.05877306609703,3848.02
2024,6,5,20,12114.0,9371.98,2742.0200000000004,2742.0200000000004,29.257638193850184,2742.0200000000004
2024,6,5,23,11167.0,9371.98,1795.0200000000004,1795.0200000000004,19.153049835787105,1795.0200000000004
2024,6,6,2,9363.0,9371.98,-8.979999999999563,8.979999999999563,0.0958175326878585,17.959999999999127
2024,6,6,5,8582.0,8845.23,-263.2299999999996,263.2299999999996,2.975954271398252,526.4599999999992
2024,6,6,8,9033.0,9142.03,-109.03000000000064,109.03000000000064,1.1926235201590965,218.06000000000128
2024,6,6,11,11006.0,9371.98,1634.0200000000004,1634.0200000000004,17.435163113877756,1634.0200000000004
2024,6,6,14,11993.0,11751.3,241.70000000000076,241.70000000000076,2.056793716439889,241.70000000000076
2024,6,6,17,12400.0,9371.98,3028.0200000000004,3028.0200000000004,32.30928789860841,3028.0200000000004
2024,6,6,20,11740.0,9371.98,2368.0200000000004,2368.0200000000004,25.267019349166358,2368.0200000000004
2024,6,6,23,11000.0,10725.37,274.6299999999992,274.6299999999992,2.56056434416714,274.6299999999992
2024,6,0,2,9114.0,9046.79,67.20999999999913,67.20999999999913,0.7429154429361035,67.20999999999913
2024,6,0,5,8490.0,8623.39,-133.38999999999942,133.38999999999942,1.5468394680050357,266.77999999999884
2024,6,0,8,10560.0,10663.3,-103.29999999999929,103.29999999999929,0.9687432595913018,206.59999999999857
2024,6,0,11,12559.0,12420.47,138.53000000000063,138.53000000000063,1.115336215135181,138.53000000000063
2024,6,0,14,13765.0,13285.94,479.0599999999995,479.0599999999995,3.605766697727067,479.0599999999995
2024,6,0,17,13522.0,13109.21,412.7900000000009,412.7900000000009,3.148854889043664,412.7900000000009
2024,6,0,20,12170.0,11731.84,438.1599999999999,438.1599999999999,3.734793519175166,438.1599999999999
2024,6,0,23,11065.0,10541.5,523.5,523.5,4.966086420338661,523.5
2024,7,1,2,9313.0,9184.32,128.6800000000003,128.6800000000003,1.4010835859377757,128.6800000000003
2024,7,1,5,8689.0,8615.84,73.15999999999985,73.15999999999985,0.8491336886478841,73.15999999999985
2024,7,1,8,10726.0,10490.92,235.07999999999996,235.07999999999996,2.240794896920384,235.07999999999996
2024,7,1,11,12675.0,12298.25,376.75,376.75,3.063443985932958,376.75
2024,7,1,14,13921.0,13389.67,531.3299999999999,531.3299999999999,3.968208327763118,531.3299999999999
2024,7,1,17,13660.0,13379.82,280.1800000000003,280.1800000000003,2.094049097820452,280.1800000000003
2024,7,1,20,12314.0,12004.84,309.15999999999985,309.15999999999985,2.575294631165429,309.15999999999985
2024,7,1,23,11097.0,10766.9,330.1000000000004,330.1000000000004,3.0658778292730533,330.1000000000004
2024,7,2,2,9064.0,9374.17,-310.1700000000001,310.1700000000001,3.3087729366973297,620.3400000000001
2024,7,2,5,8540.0,8790.76,-250.76000000000025,250.76000000000025,2.8525406221987657,501.5200000000005
2024,7,2,8,10428.0,10381.13,46.8700000000008,46.8700000000008,0.4514922749257625,46.8700000000008
2024,7,2,11,12321.0,12155.46,165.54000000000087,165.54000000000087,1.3618571407416986,165.54000000000087
2024,7,2,14,13520.0,13335.49,184.51000000000025,184.51000000000025,1.3836012025054962,184.51000000000025
2024,7,2,17,13355.0,13427.55,-72.54999999999927,72.54999999999927,0.540307055270688,145.09999999999854
2024,7,2,20,12064.0,12002.31,61.69000000000051,61.69000000000051,0.513984391338005,61.69000000000051
2024,7,2,23,10742.0,10912.56,-170.5599999999995,170.5599999999995,1.5629696423204045,341.119999999999
2024,7,5,2,9373.0,9408.87,-35.8700000000008,35.8700000000008,0.3812360038984575,71.7400000000016
2024,7,5,5,8609.0,8624.1,-15.100000000000364,15.100000000000364,0.175090734105592,30.200000000000728
2024,7,5,8,9749.0,9614.77,134.22999999999956,134.22999999999956,1.3960812375126972,134.22999999999956
2024,7,5,11,11777.0,12113.81,-336.8099999999995,336.8099999999995,2.780380408806144,673.619999999999
2024,7,5,14,12875.0,12895.02,-20.02000000000044,20.02000000000044,0.1552537336118938,40.04000000000088
2024,7,5,17,12900.0,12754.4,145.60000000000036,145.60000000000036,1.141566831838427,145.60000000000036
2024,7,5,20,11725.0,11577.98,147.02000000000044,147.02000000000044,1.2698242698640043,147.02000000000044
2024,7,5,23,10679.0,10503.48,175.52000000000044,175.52000000000044,1.6710652088641138,175.52000000000044
2024,7,6,2,9159.0,9137.64,21.360000000000586,21.360000000000586,0.2337583883803759,21.360000000000586
2024,7,6,5,8451.0,8595.83,-144.82999999999993,144.82999999999993,1.68488674159447,289.65999999999985
2024,7,6,8,8785.0,8979.58,-194.57999999999996,194.57999999999996,2.1669164927535576,389.1599999999999
2024,7,6,11,10633.0,10264.26,368.7399999999998,368.7399999999998,3.5924655065245794,368.7399999999998
2024,7,6,14,11523.0,11303.79,219.20999999999916,219.20999999999916,1.939261079690963,219.20999999999916
2024,7,6,17,11858.0,11512.84,345.15999999999985,345.15999999999985,2.998043923132779,345.15999999999985
2024,7,6,20,11171.0,10925.54,245.45999999999916,245.45999999999916,2.2466624075331665,245.45999999999916
2024,7,6,23,10515.0,10519.65,-4.649999999999636,4.649999999999636,0.044202991544392,9.299999999999272
2024,7,0,2,9027.0,8782.86,244.13999999999945,244.13999999999945,2.7797323423121787,244.13999999999945
2024,7,0,5,8455.0,8423.68,31.31999999999971,31.31999999999971,0.3718089955933714,31.31999999999971
2024,7,0,8,10343.0,10245.47,97.53000000000064,97.53000000000064,0.9519329030293452,97.53000000000064
2024,7,0,11,12168.0,12324.99,-156.98999999999978,156.98999999999978,1.2737535689684112,313.97999999999956
2024,7,0,14,13412.0,13453.5,-41.5,41.5,0.3084699148920355,83.0
2024,7,0,17,13288.0,13623.44,-335.4400000000005,335.4400000000005,2.4622268678101897,670.880000000001
2024,7,0,20,11950.0,12000.85,-50.85000000000037,50.85000000000037,0.4237199865009592,101.70000000000074
2024,7,0,23,10679.0,11027.03,-348.03000000000065,348.03000000000065,3.156153560840957,696.0600000000013
2024,7,1,2,9018.0,9448.4,-430.3999999999997,430.3999999999997,4.55526861690868,860.7999999999994
2024,7,1,5,8325.0,8807.65,-482.6499999999997,482.6499999999997,5.47989531827445,965.2999999999994
2024,7,1,8,10218.0,10643.33,-425.3299999999999,425.3299999999999,3.996211711936019,850.6599999999999
2024,7,1,11,12431.0,12568.24,-137.23999999999978,137.23999999999978,1.0919587786356704,274.47999999999956
2024,7,1,14,13740.0,13864.91,-124.90999999999984,124.90999999999984,0.9009073986055436,249.81999999999968
2024,7,1,17,13690.0,13881.24,-191.23999999999975,191.23999999999975,1.3776867196302331,382.4799999999995
2024,7,1,20,12237.0,12487.23,-250.2299999999996,250.2299999999996,2.003887171134027,500.4599999999992
2024,7,1,23,10738.0,11354.53,-616.5300000000007,616.5300000000007,5.429815236738118,1233.0600000000013
2024,7,2,2,9613.0,9884.04,-271.0400000000009,271.0400000000009,2.742198534202622,542.0800000000017
2024,7,2,5,8925.0,9058.81,-133.8099999999995,133.8099999999995,1.4771255827200207,267.619999999999
2024,7,2,8,10985.0,10998.5,-13.5,13.5,0.1227440105468927,27.0
2024,7,2,11,13142.0,12993.18,148.8199999999997,148.8199999999997,1.145370109549777,148.8199999999997
2024,7,2,14,14346.0,14383.32,-37.31999999999971,37.31999999999971,0.2594672161920871,74.63999999999942
2024,7,2,17,14284.0,14364.66,-80.65999999999985,80.65999999999985,0.5615169450582183,161.3199999999997
2024,7,2,20,12840.0,12849.07,-9.069999999999707,9.069999999999707,0.0705887663465115,18.139999999999414
2024,7,2,23,11338.0,11551.83,-213.82999999999996,213.82999999999996,1.8510487082998963,427.6599999999999
2024,7,3,2,9823.0,9914.01,-91.01000000000022,91.01000000000022,0.9179938289350144,182.02000000000044
2024,7,3,5,9160.0,9314.67,-154.67000000000007,154.67000000000007,1.6604989763459157,309.34000000000015
2024,7,3,8,11254.0,11224.42,29.579999999999927,29.579999999999927,0.2635325477842056,29.579999999999927
2024,7,3,11,13281.0,13436.45,-155.45000000000073,155.45000000000073,1.1569276110877555,310.90000000000146
2024,7,3,14,14631.0,14720.81,-89.80999999999949,89.80999999999949,0.6100887111510813,179.61999999999898
2024,7,3,17,14579.0,14649.39,-70.38999999999942,70.38999999999942,0.4804978227762345,140.77999999999884
2024,7,3,20,13150.0,13245.76,-95.76000000000022,95.76000000000022,0.7229483245959478,191.52000000000044
2024,7,3,23,11750.0,11930.36,-180.36000000000055,180.36000000000055,1.511773324526675,360.7200000000011
2024,7,4,2,9892.0,10343.98,-451.9799999999996,451.9799999999996,4.369498007536747,903.9599999999992
2024,7,4,5,9180.0,9713.42,-533.4200000000001,533.4200000000001,5.491577631771303,1066.8400000000001
2024,7,4,8,11340.0,11785.14,-445.1399999999994,445.1399999999994,3.777129503764906,890.2799999999988
2024,7,4,11,13456.0,13962.48,-506.4799999999996,506.4799999999996,3.627435813694986,1012.9599999999992
2024,7,4,14,14860.0,14974.51,-114.51000000000022,114.51000000000022,0.7646994793151843,229.02000000000044
2024,7,4,17,14792.0,14844.92,-52.92000000000007,52.92000000000007,0.3564855856414186,105.84000000000015
2024,7,4,20,13368.0,13261.97,106.03000000000064,106.03000000000064,0.7995041460657856,106.03000000000064
2024,7,4,23,11965.0,11799.34,165.65999999999983,165.65999999999983,1.4039768326025004,165.65999999999983
2024,7,5,2,10173.0,10461.52,-288.52000000000044,288.52000000000044,2.757916631617589,577.0400000000009
2024,7,5,5,9370.0,9548.15,-178.14999999999964,178.14999999999964,1.8658064651267487,356.2999999999993
2024,7,5,8,10558.0,10431.85,126.14999999999964,126.14999999999964,1.2092773573239612,126.14999999999964
2024,7,5,11,13031.0,12474.56,556.4400000000005,556.4400000000005,4.46059820947593,556.4400000000005
2024,7,5,14,14115.0,13761.09,353.90999999999985,353.90999999999985,2.5718166220844414,353.90999999999985
2024,7,5,17,13970.0,13938.17,31.829999999999927,31.829999999999927,0.2283657036755896,31.829999999999927
2024,7,5,20,12710.0,12766.39,-56.38999999999942,56.38999999999942,0.4417067001713046,112.77999999999884
2024,7,5,23,11664.0,11608.22,55.780000000000655,55.780000000000655,0.4805215614452574,55.780000000000655
2024,7,6,2,9828.0,9971.9,-143.89999999999964,143.89999999999964,1.4430549845064595,287.7999999999993
2024,7,6,5,9082.0,9251.26,-169.26000000000022,169.26000000000022,1.8295886181990368,338.52000000000044
2024,7,6,8,9613.0,9951.1,-338.1000000000004,338.1000000000004,3.397614334093721,676.2000000000008
2024,7,6,11,11562.0,12057.57,-495.5699999999997,495.5699999999997,4.11003212089998,991.1399999999994
2024,7,6,14,12427.0,12663.64,-236.63999999999945,236.63999999999945,1.868657036997257,473.2799999999989
2024,7,6,17,12543.0,13001.83,-458.8299999999999,458.8299999999999,3.5289647688056216,917.6599999999999
2024,7,6,20,11865.0,12334.53,-469.5300000000007,469.5300000000007,3.806630653944663,939.0600000000014
2024,7,6,23,11135.0,11666.12,-531.1200000000008,531.1200000000008,4.5526704679876495,1062.2400000000016
2024,7,0,2,9290.0,9773.63,-483.6299999999992,483.6299999999992,4.948315006809131,967.2599999999984
2024,7,0,5,8656.0,9366.9,-710.8999999999996,710.8999999999996,7.589490653257743,1421.7999999999993
2024,7,0,8,10648.0,11499.03,-851.0300000000007,851.0300000000007,7.400885118136056,1702.0600000000013
2024,7,0,11,12562.0,13122.78,-560.7800000000007,560.7800000000007,4.273332327448914,1121.5600000000013
2024,7,0,14,13889.0,14046.85,-157.85000000000036,157.85000000000036,1.123739486076952,315.7000000000007
2024,7,0,17,13864.0,13798.99,65.01000000000022,65.01000000000022,0.4711214371486624,65.01000000000022
2024,7,0,20,12470.0,12617.7,-147.70000000000073,147.70000000000073,1.1705778390673476,295.40000000000146
2024,7,0,23,11226.0,11524.54,-298.5400000000009,298.5400000000009,2.59047215767398,597.0800000000017
2024,7,1,2,9548.0,9943.08,-395.0799999999999,395.0799999999999,3.973416687786882,790.1599999999999
2024,7,1,5,8923.0,9573.29,-650.2900000000009,650.2900000000009,6.792753588369315,1300.5800000000017
2024,7,1,8,10886.0,11507.83,-621.8299999999999,621.8299999999999,5.403538286540554,1243.6599999999999
2024,7,1,11,12892.0,13296.54,-404.5400000000009,404.5400000000009,3.0424456287124384,809.0800000000017
2024,7,1,14,14120.0,14520.6,-400.6000000000004,400.6000000000004,2.7588391664256324,801.2000000000008
2024,7,1,17,14066.0,14461.91,-395.9099999999999,395.9099999999999,2.7376051987600523,791.8199999999998
2024,7,1,20,12680.0,12988.46,-308.4599999999991,308.4599999999991,2.3748773911610703,616.9199999999983
2024,7,1,23,11433.0,11699.14,-266.1399999999994,266.1399999999994,2.2748680672254493,532.2799999999988
2024,7,2,2,9948.0,9935.41,12.590000000000146,12.590000000000146,0.1267184746276212,12.590000000000146
2024,7,2,5,9386.0,9382.78,3.219999999999345,3.219999999999345,0.0343181871470858,3.219999999999345
2024,7,2,8,11364.0,11068.1,295.89999999999964,295.89999999999964,2.673448920772306,295.89999999999964
2024,7,2,11,13072.0,13166.62,-94.6200000000008,94.6200000000008,0.7186354584547955,189.2400000000016
2024,7,2,14,14516.0,14403.4,112.60000000000036,112.60000000000036,0.7817598622547479,112.60000000000036
2024,7,2,17,14444.0,14564.02,-120.02000000000044,120.02000000000044,0.8240856576686961,240.04000000000087
2024,7,2,20,12980.0,13084.48,-104.47999999999956,104.47999999999956,0.7985032649367767,208.95999999999913
2024,7,2,23,11690.0,11622.93,67.06999999999971,67.06999999999971,0.5770489885080587,67.06999999999971
2024,7,3,2,9793.0,9779.84,13.159999999999854,13.159999999999854,0.1345625286303237,13.159999999999854
2024,7,3,5,9135.0,9381.07,-246.0699999999997,246.0699999999997,2.623048330307733,492.1399999999994
2024,7,3,8,11014.0,11222.43,-208.4300000000003,208.4300000000003,1.857262642760973,416.8600000000006
2024,7,3,11,13072.0,13044.85,27.14999999999964,27.14999999999964,0.2081281118602332,27.14999999999964
2024,7,3,14,14566.0,14278.77,287.2299999999996,287.2299999999996,2.0115878328455428,287.2299999999996
2024,7,3,17,14494.0,14403.55,90.45000000000071,90.45000000000071,0.6279701879050702,90.45000000000071
2024,7,3,20,13030.0,12935.98,94.02000000000044,94.02000000000044,0.726810029081681,94.02000000000044
2024,7,3,23,11734.0,11570.2,163.79999999999927,163.79999999999927,1.415705865067149,163.79999999999927
2024,7,4,2,9880.0,10142.35,-262.3500000000004,262.3500000000004,2.5866786297061366,524.7000000000008
2024,7,4,5,9165.0,9358.89,-193.88999999999945,193.88999999999945,2.071720043723128,387.7799999999989
2024,7,4,8,11199.0,11183.94,15.05999999999949,15.05999999999949,0.1346573747713193,15.05999999999949
2024,7,4,11,13317.0,13232.53,84.46999999999935,84.46999999999935,0.6383510938573299,84.46999999999935
2024,7,4,14,14781.0,14322.59,458.4099999999999,458.4099999999999,3.200608269872976,458.4099999999999
2024,7,4,17,14803.0,14322.02,480.9799999999996,480.9799999999996,3.358325152457541,480.9799999999996
2024,7,4,20,13257.0,12778.76,478.2399999999998,478.2399999999998,3.74246014480278,478.2399999999998
2024,7,4,23,11795.0,11432.75,362.25,362.25,3.1685290065819687,362.25
2024,7,5,2,9847.0,9900.63,-53.6299999999992,53.6299999999992,0.5416827009998273,107.2599999999984
2024,7,5,5,8964.0,9356.1,-392.1000000000004,392.1000000000004,4.190848751082185,784.2000000000008
2024,7,5,8,10152.0,10296.21,-144.20999999999913,144.20999999999913,1.400612458370596,288.41999999999825
2024,7,5,11,12402.0,12585.04,-183.04000000000087,183.04000000000087,1.4544252541112372,366.08000000000175
2024,7,5,14,13620.0,13376.79,243.20999999999916,243.20999999999916,1.818149197228925,243.20999999999916
2024,7,5,17,13620.0,13560.29,59.70999999999913,59.70999999999913,0.440329815955257,59.70999999999913
2024,7,5,20,12340.0,12466.42,-126.42000000000009,126.42000000000009,1.014084235891299,252.84000000000017
2024,7,5,23,11332.0,11364.31,-32.30999999999949,32.30999999999949,0.2843111460352586,64.61999999999898
2024,7,6,2,9599.0,10016.66,-417.6599999999999,417.6599999999999,4.169653357506393,835.3199999999998
2024,7,6,5,8818.0,9352.67,-534.6700000000001,534.6700000000001,5.716763234456044,1069.3400000000001
2024,7,6,8,9564.0,9990.55,-426.5499999999993,426.5499999999993,4.269534710301228,853.0999999999985
2024,7,6,11,11467.0,12107.92,-640.9200000000001,640.9200000000001,5.293394736668232,1281.8400000000001
2024,7,6,14,12352.0,13063.81,-711.8099999999995,711.8099999999995,5.448716721997638,1423.619999999999
2024,7,6,17,12698.0,13240.54,-542.5400000000009,542.5400000000009,4.097567017659407,1085.0800000000017
2024,7,6,20,12025.0,12671.07,-646.0699999999997,646.0699999999997,5.0987801345900525,1292.1399999999994
2024,7,6,23,11354.0,11984.64,-630.6399999999994,630.6399999999994,5.262068781373487,1261.2799999999988
2024,7,0,2,9575.0,10053.67,-478.6700000000001,478.6700000000001,4.761146924456443,957.3400000000001
2024,7,0,5,8895.0,9434.51,-539.5100000000002,539.5100000000002,5.71847398540041,1079.0200000000004
2024,7,0,8,10852.0,11615.56,-763.5599999999995,763.5599999999995,6.573596107290561,1527.119999999999
2024,7,0,11,13328.0,14059.34,-731.3400000000001,731.3400000000001,5.201808904258664,1462.6800000000003
2024,7,0,14,14706.0,15266.95,-560.9500000000007,560.9500000000007,3.6742767874395392,1121.9000000000015
2024,7,0,17,14713.0,15067.01,-354.0100000000002,354.0100000000002,2.3495703527109906,708.0200000000004
2024,7,0,20,13279.0,13587.58,-308.5799999999999,308.5799999999999,2.271044586306023,617.1599999999999
2024,7,0,23,11814.0,12164.62,-350.6200000000008,350.6200000000008,2.8822930761503507,701.2400000000016
2024,7,1,2,10256.0,10339.29,-83.29000000000087,83.29000000000087,0.80556788715667,166.58000000000175
2024,7,1,5,9696.0,9903.93,-207.9300000000003,207.9300000000003,2.0994696044903414,415.8600000000006
2024,7,1,8,11807.0,11777.46,29.540000000000877,29.540000000000877,0.2508180881106866,29.540000000000877
2024,7,1,11,14031.0,13971.91,59.09000000000015,59.09000000000015,0.4229199873174115,59.09000000000015
2024,7,1,14,15396.0,14990.09,405.9099999999999,405.9099999999999,2.7078556566371503,405.9099999999999
2024,7,1,17,15309.0,14970.45,338.5499999999993,338.5499999999993,2.2614550664809623,338.5499999999993
2024,7,1,20,13935.0,13572.97,362.0300000000007,362.0300000000007,2.6672865260882523,362.0300000000007
2024,7,1,23,12462.0,12176.64,285.3600000000006,285.3600000000006,2.3435036266162146,285.3600000000006
2024,7,2,2,10236.0,10306.78,-70.78000000000065,70.78000000000065,0.686732422735332,141.5600000000013
2024,7,2,5,9586.0,9872.7,-286.7000000000007,286.7000000000007,2.903967506355918,573.4000000000015
2024,7,2,8,11583.0,11744.06,-161.0599999999995,161.0599999999995,1.371416699165361,322.119999999999
2024,7,2,11,13762.0,13895.58,-133.57999999999993,133.57999999999993,0.9613128779079386,267.15999999999985
2024,7,2,14,14982.0,14659.59,322.40999999999985,322.40999999999985,2.1993111676383843,322.40999999999985
2024,7,2,17,14893.0,14713.28,179.71999999999937,179.71999999999937,1.2214815459231343,179.71999999999937
2024,7,2,20,13570.0,13404.88,165.1200000000008,165.1200000000008,1.2317902137132208,165.1200000000008
2024,7,2,23,12099.0,11893.2,205.79999999999927,205.79999999999927,1.7304005650287495,205.79999999999927
2024,7,3,2,10198.0,10196.76,1.2399999999997815,1.2399999999997815,0.0121607255638044,1.2399999999997815
2024,7,3,5,9500.0,9636.9,-136.89999999999964,136.89999999999964,1.420581307266856,273.7999999999993
