year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage
2024,6,0,11,12222.0,12429.39,-207.38999999999942,207.38999999999942,1.6685452785695793
2024,6,0,14,13615.0,13425.34,189.65999999999985,189.65999999999985,1.412701652248657
2024,6,0,17,13454.0,13278.21,175.79000000000087,175.79000000000087,1.3238983266569884
2024,6,0,20,12114.0,11889.35,224.64999999999964,224.64999999999964,1.8895061546678298
2024,6,0,23,10901.0,10708.71,192.29000000000087,192.29000000000087,1.7956411183046406
2024,6,1,2,8963.0,9508.35,-545.3500000000004,545.3500000000004,5.735485126231158
2024,6,1,5,8341.0,8852.63,-511.6299999999992,511.6299999999992,5.779412445792937
2024,6,1,8,10663.0,10732.51,-69.51000000000022,69.51000000000022,0.6476583762791762
2024,6,1,11,12706.0,12327.79,378.2099999999991,378.2099999999991,3.06794648513642
2024,6,1,14,13790.0,13332.0,458.0,458.0,3.4353435343534358
2024,6,1,17,13675.0,13242.17,432.8299999999999,432.8299999999999,3.2685730510935893
2024,6,1,20,12269.0,11904.02,364.97999999999956,364.97999999999956,3.066023074558003
2024,6,1,23,10971.0,10696.7,274.2999999999993,274.2999999999993,2.564342273785366
2024,6,2,2,9328.0,9216.4,111.60000000000036,111.60000000000036,1.2108849442298553
2024,6,2,5,8690.0,8480.72,209.28000000000065,209.28000000000065,2.4677150053297443
2024,6,2,8,10773.0,10368.18,404.8199999999997,404.8199999999997,3.9044461033662583
2024,6,2,11,12406.0,12200.32,205.6800000000003,205.6800000000003,1.6858574201332448
2024,6,2,14,13620.0,13384.51,235.48999999999978,235.48999999999978,1.7594218988965584
2024,6,2,17,13570.0,13179.95,390.0499999999993,390.0499999999993,2.9594194211662357
2024,6,2,20,12220.0,11703.97,516.0300000000007,516.0300000000007,4.409016769523509
2024,6,2,23,10905.0,10525.22,379.78000000000065,379.78000000000065,3.6082856225333124
2024,6,3,2,9127.0,9101.51,25.48999999999978,25.48999999999978,0.28006341804821155
2024,6,3,5,8390.0,8656.51,-266.5100000000002,266.5100000000002,3.0787234116289386
2024,6,3,8,10415.0,10296.82,118.18000000000029,118.18000000000029,1.1477329894083832
2024,6,3,11,12212.0,11999.13,212.8700000000008,212.8700000000008,1.7740452849498323
2024,6,3,14,13571.0,13270.16,300.84000000000015,300.84000000000015,2.2670412414017624
2024,6,3,17,13503.0,13252.2,250.79999999999927,250.79999999999927,1.8925159596142473
2024,6,3,20,12160.0,11941.96,218.04000000000087,218.04000000000087,1.8258309356253153
2024,6,3,23,10884.0,10760.37,123.6299999999992,123.6299999999992,1.148938187069768
2024,6,4,2,9088.0,9406.1,-318.10000000000036,318.10000000000036,3.38184794973475
2024,6,4,5,8514.0,8965.5,-451.5,451.5,5.0359712230215825
2024,6,4,8,10393.0,10714.01,-321.0100000000002,321.0100000000002,2.996170434785857
2024,6,4,11,12461.0,12444.28,16.719999999999345,16.719999999999345,0.13435891831427246
2024,6,4,14,14010.0,14062.71,-52.70999999999913,52.70999999999913,0.3748210693386917
2024,6,4,17,13915.0,14145.8,-230.79999999999927,230.79999999999927,1.6315796914985317
2024,6,4,20,12475.0,12538.3,-63.29999999999927,63.29999999999927,0.5048531300096446
2024,6,4,23,11142.0,11059.84,82.15999999999985,82.15999999999985,0.7428678895897215
2024,6,5,2,9547.0,9754.41,-207.40999999999985,207.40999999999985,2.126320300253935
2024,6,5,5,8762.0,9371.98,-609.9799999999996,609.9799999999996,6.508549954225249
2024,6,5,11,12206.0,9371.98,2834.0200000000004,2834.0200000000004,30.239287749226957
2024,6,5,14,13350.0,9371.98,3978.0200000000004,3978.0200000000004,42.44588656825986
2024,6,5,17,13220.0,9371.98,3848.0200000000004,3848.0200000000004,41.05877306609703
2024,6,5,20,12114.0,9371.98,2742.0200000000004,2742.0200000000004,29.257638193850184
2024,6,5,23,11167.0,9371.98,1795.0200000000004,1795.0200000000004,19.153049835787105
2024,6,6,2,9363.0,9371.98,-8.979999999999563,8.979999999999563,0.09581753268785853
2024,6,6,5,8582.0,8845.23,-263.22999999999956,263.22999999999956,2.9759542713982516
2024,6,6,8,9033.0,9142.03,-109.03000000000065,109.03000000000065,1.1926235201590965
2024,6,6,11,11006.0,9371.98,1634.0200000000004,1634.0200000000004,17.435163113877756
2024,6,6,14,11993.0,11751.3,241.70000000000073,241.70000000000073,2.0567937164398895
2024,6,6,17,12400.0,9371.98,3028.0200000000004,3028.0200000000004,32.30928789860841
2024,6,6,20,11740.0,9371.98,2368.0200000000004,2368.0200000000004,25.267019349166354
2024,6,6,23,11000.0,10725.37,274.6299999999992,274.6299999999992,2.56056434416714
2024,6,0,2,9114.0,9046.79,67.20999999999913,67.20999999999913,0.7429154429361035
2024,6,0,5,8490.0,8623.39,-133.38999999999942,133.38999999999942,1.5468394680050355
2024,6,0,8,10560.0,10663.3,-103.29999999999927,103.29999999999927,0.9687432595913018
2024,6,0,11,12559.0,12420.47,138.53000000000065,138.53000000000065,1.1153362151351813
2024,6,0,14,13765.0,13285.94,479.0599999999995,479.0599999999995,3.605766697727067
2024,6,0,17,13522.0,13109.21,412.7900000000009,412.7900000000009,3.148854889043664
2024,6,0,20,12170.0,11731.84,438.15999999999985,438.15999999999985,3.734793519175166
2024,6,0,23,11065.0,10541.5,523.5,523.5,4.966086420338661
2024,7,1,2,9313.0,9184.32,128.6800000000003,128.6800000000003,1.4010835859377755
2024,7,1,5,8689.0,8615.84,73.15999999999985,73.15999999999985,0.8491336886478841
2024,7,1,8,10726.0,10490.92,235.07999999999993,235.07999999999993,2.240794896920384
2024,7,1,11,12675.0,12298.25,376.75,376.75,3.063443985932958
2024,7,1,14,13921.0,13389.67,531.3299999999999,531.3299999999999,3.968208327763118
2024,7,1,17,13660.0,13379.82,280.1800000000003,280.1800000000003,2.0940490978204513
2024,7,1,20,12314.0,12004.84,309.15999999999985,309.15999999999985,2.575294631165429
2024,7,1,23,11097.0,10766.9,330.10000000000036,330.10000000000036,3.0658778292730533
2024,7,2,2,9064.0,9374.17,-310.1700000000001,310.1700000000001,3.3087729366973297
2024,7,2,5,8540.0,8790.76,-250.76000000000022,250.76000000000022,2.8525406221987657
2024,7,2,8,10428.0,10381.13,46.8700000000008,46.8700000000008,0.4514922749257625
2024,7,2,11,12321.0,12155.46,165.54000000000087,165.54000000000087,1.3618571407416986
2024,7,2,14,13520.0,13335.49,184.51000000000022,184.51000000000022,1.3836012025054962
2024,7,2,17,13355.0,13427.55,-72.54999999999927,72.54999999999927,0.540307055270688
2024,7,2,20,12064.0,12002.31,61.69000000000051,61.69000000000051,0.513984391338005
2024,7,2,23,10742.0,10912.56,-170.5599999999995,170.5599999999995,1.5629696423204043
2024,7,5,2,9373.0,9408.87,-35.8700000000008,35.8700000000008,0.3812360038984575
2024,7,5,5,8609.0,8624.1,-15.100000000000364,15.100000000000364,0.17509073410559203
2024,7,5,8,9749.0,9614.77,134.22999999999956,134.22999999999956,1.3960812375126972
2024,7,5,11,11777.0,12113.81,-336.8099999999995,336.8099999999995,2.7803804088061437
2024,7,5,14,12875.0,12895.02,-20.020000000000437,20.020000000000437,0.15525373361189385
2024,7,5,17,12900.0,12754.4,145.60000000000036,145.60000000000036,1.1415668318384273
2024,7,5,20,11725.0,11577.98,147.02000000000044,147.02000000000044,1.2698242698640043
2024,7,5,23,10679.0,10503.48,175.52000000000044,175.52000000000044,1.6710652088641138
2024,7,6,2,9159.0,9137.64,21.360000000000582,21.360000000000582,0.2337583883803759
2024,7,6,5,8451.0,8595.83,-144.82999999999993,144.82999999999993,1.68488674159447
2024,7,6,8,8785.0,8979.58,-194.57999999999993,194.57999999999993,2.1669164927535576
2024,7,6,11,10633.0,10264.26,368.7399999999998,368.7399999999998,3.5924655065245794
2024,7,6,14,11523.0,11303.79,219.20999999999913,219.20999999999913,1.939261079690963
2024,7,6,17,11858.0,11512.84,345.15999999999985,345.15999999999985,2.998043923132779
2024,7,6,20,11171.0,10925.54,245.45999999999913,245.45999999999913,2.2466624075331665
2024,7,6,23,10515.0,10519.65,-4.649999999999636,4.649999999999636,0.04420299154439203
2024,7,0,2,9027.0,8782.86,244.13999999999942,244.13999999999942,2.7797323423121787
2024,7,0,5,8455.0,8423.68,31.31999999999971,31.31999999999971,0.3718089955933714
2024,7,0,8,10343.0,10245.47,97.53000000000065,97.53000000000065,0.9519329030293453
2024,7,0,11,12168.0,12324.99,-156.98999999999978,156.98999999999978,1.2737535689684112
2024,7,0,14,13412.0,13453.5,-41.5,41.5,0.30846991489203557
2024,7,0,17,13288.0,13623.44,-335.4400000000005,335.4400000000005,2.4622268678101897
2024,7,0,20,11950.0,12000.85,-50.850000000000364,50.850000000000364,0.4237199865009592
2024,7,0,23,10679.0,11027.03,-348.03000000000065,348.03000000000065,3.1561535608409574
2024,7,1,2,9018.0,9448.4,-430.39999999999964,430.39999999999964,4.55526861690868
2024,7,1,5,8325.0,8807.65,-482.64999999999964,482.64999999999964,5.47989531827445
2024,7,1,8,10218.0,10643.33,-425.3299999999999,425.3299999999999,3.996211711936019
2024,7,1,11,12431.0,12568.24,-137.23999999999978,137.23999999999978,1.0919587786356704
2024,7,1,14,13740.0,13864.91,-124.90999999999985,124.90999999999985,0.9009073986055435
2024,7,1,17,13690.0,13881.24,-191.23999999999978,191.23999999999978,1.3776867196302331
2024,7,1,20,12237.0,12487.23,-250.22999999999956,250.22999999999956,2.003887171134027
2024,7,1,23,10738.0,11354.53,-616.5300000000007,616.5300000000007,5.429815236738118
2024,7,2,2,9613.0,9884.04,-271.0400000000009,271.0400000000009,2.742198534202622
2024,7,2,5,8925.0,9058.81,-133.8099999999995,133.8099999999995,1.4771255827200207
2024,7,2,8,10985.0,10998.5,-13.5,13.5,0.12274401054689277
2024,7,2,11,13142.0,12993.18,148.8199999999997,148.8199999999997,1.145370109549777
2024,7,2,14,14346.0,14383.32,-37.31999999999971,37.31999999999971,0.2594672161920871
2024,7,2,17,14284.0,14364.66,-80.65999999999985,80.65999999999985,0.5615169450582183
2024,7,2,20,12840.0,12849.07,-9.069999999999709,9.069999999999709,0.07058876634651153
2024,7,2,23,11338.0,11551.83,-213.82999999999993,213.82999999999993,1.8510487082998965
2024,7,3,2,9823.0,9914.01,-91.01000000000022,91.01000000000022,0.9179938289350144
2024,7,3,5,9160.0,9314.67,-154.67000000000007,154.67000000000007,1.6604989763459155
2024,7,3,8,11254.0,11224.42,29.579999999999927,29.579999999999927,0.2635325477842056
2024,7,3,11,13281.0,13436.45,-155.45000000000073,155.45000000000073,1.1569276110877555
2024,7,3,14,14631.0,14720.81,-89.80999999999949,89.80999999999949,0.6100887111510813
2024,7,3,17,14579.0,14649.39,-70.38999999999942,70.38999999999942,0.48049782277623454
2024,7,3,20,13150.0,13245.76,-95.76000000000022,95.76000000000022,0.7229483245959478
2024,7,3,23,11750.0,11930.36,-180.36000000000058,180.36000000000058,1.5117733245266747
2024,7,4,2,9892.0,10343.98,-451.97999999999956,451.97999999999956,4.369498007536747
2024,7,4,5,9180.0,9713.42,-533.4200000000001,533.4200000000001,5.491577631771303
2024,7,4,8,11340.0,11785.14,-445.1399999999994,445.1399999999994,3.777129503764906
2024,7,4,11,13456.0,13962.48,-506.47999999999956,506.47999999999956,3.6274358136949854
2024,7,4,14,14860.0,14974.51,-114.51000000000022,114.51000000000022,0.7646994793151843
2024,7,4,17,14792.0,14844.92,-52.92000000000007,52.92000000000007,0.3564855856414186
2024,7,4,20,13368.0,13261.97,106.03000000000065,106.03000000000065,0.7995041460657856
2024,7,4,23,11965.0,11799.34,165.65999999999985,165.65999999999985,1.4039768326025004
2024,7,5,2,10173.0,10461.52,-288.52000000000044,288.52000000000044,2.757916631617589
2024,7,5,5,9370.0,9548.15,-178.14999999999964,178.14999999999964,1.8658064651267487
2024,7,5,8,10558.0,10431.85,126.14999999999964,126.14999999999964,1.2092773573239612
2024,7,5,11,13031.0,12474.56,556.4400000000005,556.4400000000005,4.46059820947593
2024,7,5,14,14115.0,13761.09,353.90999999999985,353.90999999999985,2.5718166220844414
2024,7,5,17,13970.0,13938.17,31.829999999999927,31.829999999999927,0.22836570367558962
2024,7,5,20,12710.0,12766.39,-56.38999999999942,56.38999999999942,0.44170670017130464
2024,7,5,23,11664.0,11608.22,55.780000000000655,55.780000000000655,0.4805215614452574
2024,7,6,2,9828.0,9971.9,-143.89999999999964,143.89999999999964,1.4430549845064595
2024,7,6,5,9082.0,9251.26,-169.26000000000022,169.26000000000022,1.8295886181990368
2024,7,6,8,9613.0,9951.1,-338.10000000000036,338.10000000000036,3.3976143340937215
2024,7,6,11,11562.0,12057.57,-495.5699999999997,495.5699999999997,4.11003212089998
2024,7,6,14,12427.0,12663.64,-236.63999999999942,236.63999999999942,1.868657036997257
2024,7,6,17,12543.0,13001.83,-458.8299999999999,458.8299999999999,3.5289647688056216
2024,7,6,20,11865.0,12334.53,-469.53000000000065,469.53000000000065,3.8066306539446626
2024,7,6,23,11135.0,11666.12,-531.1200000000008,531.1200000000008,4.5526704679876495
2024,7,0,2,9290.0,9773.63,-483.6299999999992,483.6299999999992,4.948315006809131
2024,7,0,5,8656.0,9366.9,-710.8999999999996,710.8999999999996,7.5894906532577435
2024,7,0,8,10648.0,11499.03,-851.0300000000007,851.0300000000007,7.400885118136056
2024,7,0,11,12562.0,13122.78,-560.7800000000007,560.7800000000007,4.273332327448914
2024,7,0,14,13889.0,14046.85,-157.85000000000036,157.85000000000036,1.123739486076952
2024,7,0,17,13864.0,13798.99,65.01000000000022,65.01000000000022,0.47112143714866245
2024,7,0,20,12470.0,12617.7,-147.70000000000073,147.70000000000073,1.1705778390673476
2024,7,0,23,11226.0,11524.54,-298.5400000000009,298.5400000000009,2.5904721576739798
2024,7,1,2,9548.0,9943.08,-395.0799999999999,395.0799999999999,3.973416687786882
2024,7,1,5,8923.0,9573.29,-650.2900000000009,650.2900000000009,6.792753588369315
2024,7,1,8,10886.0,11507.83,-621.8299999999999,621.8299999999999,5.403538286540554
2024,7,1,11,12892.0,13296.54,-404.5400000000009,404.5400000000009,3.0424456287124384
2024,7,1,14,14120.0,14520.6,-400.60000000000036,400.60000000000036,2.7588391664256324
2024,7,1,17,14066.0,14461.91,-395.90999999999985,395.90999999999985,2.7376051987600523
2024,7,1,20,12680.0,12988.46,-308.4599999999991,308.4599999999991,2.3748773911610703
2024,7,1,23,11433.0,11699.14,-266.1399999999994,266.1399999999994,2.2748680672254493
2024,7,2,2,9948.0,9935.41,12.590000000000146,12.590000000000146,0.12671847462762126
2024,7,2,5,9386.0,9382.78,3.219999999999345,3.219999999999345,0.034318187147085885
2024,7,2,8,11364.0,11068.1,295.89999999999964,295.89999999999964,2.673448920772306
2024,7,2,11,13072.0,13166.62,-94.6200000000008,94.6200000000008,0.7186354584547955
2024,7,2,14,14516.0,14403.4,112.60000000000036,112.60000000000036,0.7817598622547479
2024,7,2,17,14444.0,14564.02,-120.02000000000044,120.02000000000044,0.8240856576686961
2024,7,2,20,12980.0,13084.48,-104.47999999999956,104.47999999999956,0.7985032649367767
2024,7,2,23,11690.0,11622.93,67.06999999999971,67.06999999999971,0.5770489885080587
2024,7,3,2,9793.0,9779.84,13.159999999999854,13.159999999999854,0.13456252863032375
2024,7,3,5,9135.0,9381.07,-246.0699999999997,246.0699999999997,2.6230483303077334
2024,7,3,8,11014.0,11222.43,-208.4300000000003,208.4300000000003,1.857262642760973
2024,7,3,11,13072.0,13044.85,27.149999999999636,27.149999999999636,0.20812811186023322
2024,7,3,14,14566.0,14278.77,287.22999999999956,287.22999999999956,2.0115878328455428
2024,7,3,17,14494.0,14403.55,90.45000000000073,90.45000000000073,0.6279701879050702
2024,7,3,20,13030.0,12935.98,94.02000000000044,94.02000000000044,0.726810029081681
2024,7,3,23,11734.0,11570.2,163.79999999999927,163.79999999999927,1.415705865067149
2024,7,4,2,9880.0,10142.35,-262.35000000000036,262.35000000000036,2.5866786297061366
2024,7,4,5,9165.0,9358.89,-193.88999999999942,193.88999999999942,2.071720043723128
2024,7,4,8,11199.0,11183.94,15.05999999999949,15.05999999999949,0.1346573747713193
2024,7,4,11,13317.0,13232.53,84.46999999999935,84.46999999999935,0.6383510938573299
2024,7,4,14,14781.0,14322.59,458.40999999999985,458.40999999999985,3.200608269872976
2024,7,4,17,14803.0,14322.02,480.97999999999956,480.97999999999956,3.358325152457541
2024,7,4,20,13257.0,12778.76,478.2399999999998,478.2399999999998,3.7424601448027803
2024,7,4,23,11795.0,11432.75,362.25,362.25,3.1685290065819687
2024,7,5,2,9847.0,9900.63,-53.6299999999992,53.6299999999992,0.5416827009998273
2024,7,5,5,8964.0,9356.1,-392.10000000000036,392.10000000000036,4.190848751082185
2024,7,5,8,10152.0,10296.21,-144.20999999999913,144.20999999999913,1.4006124583705961
2024,7,5,11,12402.0,12585.04,-183.04000000000087,183.04000000000087,1.4544252541112372
2024,7,5,14,13620.0,13376.79,243.20999999999913,243.20999999999913,1.818149197228925
2024,7,5,17,13620.0,13560.29,59.70999999999913,59.70999999999913,0.440329815955257
2024,7,5,20,12340.0,12466.42,-126.42000000000007,126.42000000000007,1.014084235891299
2024,7,5,23,11332.0,11364.31,-32.30999999999949,32.30999999999949,0.2843111460352586
2024,7,6,2,9599.0,10016.66,-417.65999999999985,417.65999999999985,4.169653357506393
2024,7,6,5,8818.0,9352.67,-534.6700000000001,534.6700000000001,5.716763234456044
2024,7,6,8,9564.0,9990.55,-426.5499999999993,426.5499999999993,4.269534710301228
2024,7,6,11,11467.0,12107.92,-640.9200000000001,640.9200000000001,5.2933947366682315
2024,7,6,14,12352.0,13063.81,-711.8099999999995,711.8099999999995,5.448716721997638
2024,7,6,17,12698.0,13240.54,-542.5400000000009,542.5400000000009,4.097567017659407
2024,7,6,20,12025.0,12671.07,-646.0699999999997,646.0699999999997,5.0987801345900525
2024,7,6,23,11354.0,11984.64,-630.6399999999994,630.6399999999994,5.262068781373487
2024,7,0,2,9575.0,10053.67,-478.6700000000001,478.6700000000001,4.761146924456443
2024,7,0,5,8895.0,9434.51,-539.5100000000002,539.5100000000002,5.71847398540041
2024,7,0,8,10852.0,11615.56,-763.5599999999995,763.5599999999995,6.573596107290561
2024,7,0,11,13328.0,14059.34,-731.3400000000001,731.3400000000001,5.201808904258664
2024,7,0,14,14706.0,15266.95,-560.9500000000007,560.9500000000007,3.6742767874395392
2024,7,0,17,14713.0,15067.01,-354.0100000000002,354.0100000000002,2.3495703527109906
2024,7,0,20,13279.0,13587.58,-308.5799999999999,308.5799999999999,2.271044586306023
2024,7,0,23,11814.0,12164.62,-350.6200000000008,350.6200000000008,2.8822930761503507
2024,7,1,2,10256.0,10339.29,-83.29000000000087,83.29000000000087,0.80556788715667
2024,7,1,5,9696.0,9903.93,-207.9300000000003,207.9300000000003,2.0994696044903414
2024,7,1,8,11807.0,11777.46,29.540000000000873,29.540000000000873,0.2508180881106866
2024,7,1,11,14031.0,13971.91,59.090000000000146,59.090000000000146,0.4229199873174115
2024,7,1,14,15396.0,14990.09,405.90999999999985,405.90999999999985,2.7078556566371503
2024,7,1,17,15309.0,14970.45,338.5499999999993,338.5499999999993,2.2614550664809623
2024,7,1,20,13935.0,13572.97,362.03000000000065,362.03000000000065,2.6672865260882523
2024,7,1,23,12462.0,12176.64,285.3600000000006,285.3600000000006,2.3435036266162146
2024,7,2,2,10236.0,10306.78,-70.78000000000065,70.78000000000065,0.686732422735332
2024,7,2,5,9586.0,9872.7,-286.7000000000007,286.7000000000007,2.903967506355918
2024,7,2,8,11583.0,11744.06,-161.0599999999995,161.0599999999995,1.371416699165361
2024,7,2,11,13762.0,13895.58,-133.57999999999993,133.57999999999993,0.9613128779079386
2024,7,2,14,14982.0,14659.59,322.40999999999985,322.40999999999985,2.1993111676383843
2024,7,2,17,14893.0,14713.28,179.71999999999935,179.71999999999935,1.2214815459231343
2024,7,2,20,13570.0,13404.88,165.1200000000008,165.1200000000008,1.2317902137132208
2024,7,2,23,12099.0,11893.2,205.79999999999927,205.79999999999927,1.7304005650287497
2024,7,3,2,10198.0,10196.76,1.2399999999997817,1.2399999999997817,0.012160725563804401
2024,7,3,5,9500.0,9636.9,-136.89999999999964,136.89999999999964,1.420581307266856
2024,7,3,8,11358.0,11434.29,-76.29000000000087,76.29000000000087,0.6672036479746523
2024,7,3,11,13481.0,13516.39,-35.38999999999942,35.38999999999942,0.26183026680940263
2024,7,3,14,14695.0,14426.13,268.8700000000008,268.8700000000008,1.8637708103282087
2024,7,3,17,14605.0,14462.84,142.15999999999985,142.15999999999985,0.9829328126426059
2024,7,3,20,13384.0,13211.01,172.98999999999978,172.98999999999978,1.3094381126045607
2024,7,3,23,11906.0,12104.89,-198.88999999999942,198.88999999999942,1.6430549967822874
2024,7,4,2,9888.0,10301.54,-413.5400000000009,413.5400000000009,4.014351252337037
2024,7,4,5,9200.0,9821.85,-621.8500000000004,621.8500000000004,6.331291966381082
2024,7,4,8,11333.0,11634.45,-301.4500000000007,301.4500000000007,2.59101203752649
2024,7,4,11,13686.0,13793.85,-107.85000000000036,107.85000000000036,0.781870181276441
2024,7,4,14,15100.0,14625.61,474.3899999999994,474.3899999999994,3.243557020869553
2024,7,4,17,14995.0,14625.99,369.0100000000002,369.0100000000002,2.5229745131782546
2024,7,4,20,13679.0,13145.28,533.7199999999993,533.7199999999993,4.060164560967886
2024,7,4,23,12194.0,11776.15,417.85000000000036,417.85000000000036,3.5482734170335837
2024,7,5,2,10258.0,10156.1,101.89999999999964,101.89999999999964,1.003337895451991
2024,7,5,5,9469.0,9669.78,-200.78000000000065,200.78000000000065,2.076365749789557
2024,7,5,8,10453.0,10507.79,-54.79000000000087,54.79000000000087,0.521422677841876
2024,7,5,11,12731.0,12644.91,86.09000000000015,86.09000000000015,0.680827305216092
2024,7,5,14,13580.0,13286.26,293.7399999999998,293.7399999999998,2.210855425078237
2024,7,5,17,13755.0,13258.34,496.65999999999985,496.65999999999985,3.7460194866023944
2024,7,5,20,12633.0,12282.06,350.9400000000005,350.9400000000005,2.8573382641022804
2024,7,5,23,11517.0,11286.69,230.3099999999995,230.3099999999995,2.04054510223989
2024,7,6,2,9875.0,9845.04,29.959999999999127,29.959999999999127,0.3043156757108059
2024,7,6,5,9184.0,9494.68,-310.6800000000003,310.6800000000003,3.272148192461466
2024,7,6,8,9608.0,9787.1,-179.10000000000036,179.10000000000036,1.8299598451022299
2024,7,6,11,11576.0,11790.21,-214.20999999999913,214.20999999999913,1.8168463496409235
2024,7,6,14,12532.0,12348.35,183.64999999999964,183.64999999999964,1.4872432349261209
2024,7,6,17,13084.0,12804.32,279.6800000000003,279.6800000000003,2.184262811301188
2024,7,6,20,12531.0,12138.38,392.6200000000008,392.6200000000008,3.234533768097562
2024,7,6,23,11865.0,11603.72,261.28000000000065,261.28000000000065,2.251691698868989
2024,7,0,2,9772.0,9846.99,-74.98999999999978,74.98999999999978,0.7615525150325103
2024,7,0,5,9241.0,9333.53,-92.53000000000065,92.53000000000065,0.9913719675192627
2024,7,0,8,11361.0,11313.39,47.61000000000058,47.61000000000058,0.4208287701564305
2024,7,0,11,13467.0,13443.42,23.579999999999927,23.579999999999927,0.17540179507893025
2024,7,0,14,14681.0,14558.44,122.55999999999949,122.55999999999949,0.8418484398053603
2024,7,0,17,14709.0,14604.61,104.38999999999942,104.38999999999942,0.7147743075645253
2024,7,0,20,13400.0,13158.36,241.63999999999942,241.63999999999942,1.8363990649290598
2024,7,0,23,11919.0,11898.42,20.579999999999927,20.579999999999927,0.1729641414574366
2024,7,1,2,9941.0,10184.01,-243.01000000000022,243.01000000000022,2.386191686771716
2024,7,1,5,9338.0,9633.48,-295.47999999999956,295.47999999999956,3.067219737830977
2024,7,1,8,11277.0,11526.03,-249.03000000000065,249.03000000000065,2.16058781731438
2024,7,1,11,13637.0,13599.92,37.07999999999993,37.07999999999993,0.27264866263919146
2024,7,1,14,15016.0,14446.91,569.0900000000001,569.0900000000001,3.939181458180332
2024,7,1,17,15014.0,14554.56,459.4400000000005,459.4400000000005,3.156673922124754
2024,7,1,20,13560.0,13213.7,346.2999999999993,346.2999999999993,2.62076481227816
2024,7,1,23,12160.0,11949.05,210.95000000000073,210.95000000000073,1.7654123131127641
2024,7,2,2,10073.0,10098.11,-25.110000000000582,25.110000000000582,0.2486603928854071
2024,7,2,5,9405.0,9691.14,-286.1399999999994,286.1399999999994,2.9525938124926423
2024,7,2,8,11485.0,11578.13,-93.1299999999992,93.1299999999992,0.8043613260517822
2024,7,2,11,13406.0,13538.56,-132.5599999999995,132.5599999999995,0.9791292426964131
2024,7,2,14,14651.0,14457.8,193.20000000000073,193.20000000000073,1.336302895322945
2024,7,2,17,14709.0,14479.28,229.71999999999935,229.71999999999935,1.5865429772751085
2024,7,2,20,13250.0,13125.39,124.61000000000058,124.61000000000058,0.9493813136219236
2024,7,2,23,11924.0,11778.07,145.9300000000003,145.9300000000003,1.2389975607209016
2024,7,3,2,10119.0,10083.87,35.1299999999992,35.1299999999992,0.3483781524355153
2024,7,3,5,9445.0,9450.65,-5.649999999999636,5.649999999999636,0.059784247644338075
2024,7,3,8,11392.0,11188.69,203.3099999999995,203.3099999999995,1.817102806494768
2024,7,3,11,13410.0,13032.36,377.6399999999994,377.6399999999994,2.897710008010824
2024,7,3,14,14711.0,14209.16,501.84000000000015,501.84000000000015,3.5318062432965784
2024,7,3,17,14783.0,14367.71,415.2900000000009,415.2900000000009,2.8904397430070685
2024,7,3,20,13418.0,13063.63,354.3700000000008,354.3700000000008,2.7126457194516442
2024,7,3,23,12030.0,11666.62,363.3799999999992,363.3799999999992,3.1146981730784
2024,8,4,2,10027.0,10063.39,-36.38999999999942,36.38999999999942,0.3616077683563831
2024,8,4,5,9260.0,9449.31,-189.3099999999995,189.3099999999995,2.0034267052303236
2024,8,4,8,11118.0,11263.84,-145.84000000000015,145.84000000000015,1.2947627096975822
2024,8,4,11,13321.0,13508.17,-187.17000000000007,187.17000000000007,1.385605896283509
2024,8,4,14,14815.0,14571.8,243.20000000000073,243.20000000000073,1.6689770652904976
2024,8,4,17,15135.0,14669.92,465.0799999999999,465.0799999999999,3.1702967705345357
2024,8,4,20,13773.0,13284.7,488.2999999999993,488.2999999999993,3.6756569587570604
2024,8,4,23,12220.0,11748.78,471.21999999999935,471.21999999999935,4.010799419173729
2024,8,5,2,10239.0,9991.51,247.48999999999978,247.48999999999978,2.4770029755262195
2024,8,5,5,9316.0,9363.82,-47.81999999999971,47.81999999999971,0.5106890136717677
2024,8,5,8,10259.0,10327.52,-68.52000000000044,68.52000000000044,0.663470029590845
2024,8,5,11,12582.0,12692.6,-110.60000000000036,110.60000000000036,0.8713738713896314
2024,8,5,14,13635.0,13512.35,122.64999999999964,122.64999999999964,0.9076881519498802
2024,8,5,17,13880.0,13723.09,156.90999999999985,156.90999999999985,1.1434013768036198
2024,8,5,20,12655.0,12528.14,126.86000000000058,126.86000000000058,1.0126004339032018
2024,8,5,23,11503.0,11324.62,178.3799999999992,178.3799999999992,1.5751521905370702
2024,8,6,2,9960.0,10126.3,-166.29999999999927,166.29999999999927,1.6422582779494908
2024,8,6,5,9225.0,9365.71,-140.70999999999913,140.70999999999913,1.5023954403883863
2024,8,6,8,9671.0,9719.42,-48.42000000000007,48.42000000000007,0.4981778748114607
2024,8,6,11,11793.0,11266.23,526.7700000000004,526.7700000000004,4.6756545889796355
2024,8,6,14,12702.0,12051.32,650.6800000000003,650.6800000000003,5.399242572597859
2024,8,6,17,13019.0,12684.8,334.2000000000007,334.2000000000007,2.6346493440968777
2024,8,6,20,12381.0,12040.16,340.84000000000015,340.84000000000015,2.830859390572884
2024,8,6,23,11703.0,11255.82,447.1800000000003,447.1800000000003,3.972878031098581
2024,8,0,2,9851.0,9484.19,366.8099999999995,366.8099999999995,3.86759438602558
